created_at	author_screen_name	text
2016-06-26 21:10:06	fxtinando	"RT @UEFAEURO: Gareth Bale v Eden Hazard: 🔥🔥🔥🔥🔥🔥
Lille, 1 July, 21.00CET.
#EURO2016 https://t.co/0ZzfTmgqMO"
2016-06-26 21:10:05	Waldo24	"RT @Carra23: Hazard looked on his way back to top form at Anfield at the end of the season. Very similar goal
 #BELHUN #EURO2016"
2016-06-26 21:10:04	AvaBaghai	RT @ChelseaFC: .@hazardeden10 - superb!  #Euro2016 #HUNBEL https://t.co/Iu2fKuJT4i
2016-06-26 21:10:04	crazy_dave20	"RT @UEFAEURO: QF2: Wales v Belgium. Destination: Lille. 
#EURO2016 https://t.co/Zr0xWo6If1"
2016-06-26 21:10:04	yonistrijbol	RT @BelRedDevils: Full time !! Hungary – Belgium : 0 – 4.  Quarter-finals, here we come !! #hunbel #tousenfrance #Euro2016 https://t.co/9UO…
2016-06-26 21:10:04	Mo_Bisha	"RT @UEFAEURO: Gareth Bale v Eden Hazard: 🔥🔥🔥🔥🔥🔥
Lille, 1 July, 21.00CET.
#EURO2016 https://t.co/0ZzfTmgqMO"
2016-06-26 21:10:02	Capturts	RT @eurochangeFX: #HUNBEL - which would you ❤ to visit? RT/Fave to win £25 currency! #EURO2016 #giveaway T&amp;Cs: https://t.co/zoo9vkoA9o http…
2016-06-26 21:10:02	theScore	#EURO2016 Debrief, Day 17: #FRA survives as #GER, #BEL thrive. https://t.co/39Yg7qvP9r https://t.co/fjv72jIgTp
2016-06-26 21:10:01	dxrkseoul	RT @Podolski10: We delivered a great win! We keep going ahead! 💪🏽⚽🇩🇪 #Euro2016 #Poldi #DieMannschaft #lp10 👊🏻 https://t.co/6Qki2ZLm27
2016-06-26 21:10:01	abba_sani	RT @OptaJoe: 7 - Gabor Kiraly has already made more saves tonight vs #BEL than in any other game at #Euro2016. Sweats.
2016-06-26 21:10:00	IntanRonaldo	RT @UEFAEURO: That's Draxler's first competitive goal for #GER - and he made it look easy. 👏 #GERSVK #EURO2016 https://t.co/EqnoDapR7A
2016-06-26 21:10:00	Coach_Hay	"RT @BBCSporf: Eden Hazard assists in 2015/16:

- Belgium: 3 in 4 games
- Chelsea: 3 in 30 games

#Euro2016 https://t.co/0wF1dlyWep"
2016-06-26 21:10:00	kfarikh	RT @premierleague: #BEL ease into the #EURO2016 last 8 - AlderweireldTob and @hazardeden10 are among the scorers as they beat #HUN 4-0 http…
2016-06-26 21:09:59	Markelito_98	"RT @UEFAEURO: Gareth Bale v Eden Hazard: 🔥🔥🔥🔥🔥🔥
Lille, 1 July, 21.00CET.
#EURO2016 https://t.co/0ZzfTmgqMO"
2016-06-26 21:09:58	Rizthepathan	"RT @ManUtdReport_: ""Will Griggs on fire"", sung by Eric Cantona. #EURO2016 

 https://t.co/tCOCVHfQFj"
2016-06-26 21:09:58	yonistrijbol	RT @BelRedDevils: Last 8 ! We are Belgium ! Quarter-final on Friday against @FAWales in Lille, 21:00 ! #hunbel #tousenfrance #Euro2016 http…
2016-06-26 21:09:56	ahmadshahir72	RT @premierleague: Hosts #FRA book their place in the #EURO2016 last 8, at the expense of #IRL as they come from behind to win 2-1 https://…
2016-06-26 21:09:55	ScoresDeFutbol	"#UEFA #EURO2016 R16
Hungary 0
Belgium 4"
2016-06-26 21:09:55	No_caresGlven	"RT @MTLSYNDICATE: **MORE MONDAY SPECIALS**

*VIP*
#EURO2016 
Going for #21 in a row, most #EPIC #SportsBetting run the Industry!

Get it 75…"
2016-06-26 21:09:55	KhuFuKung	"RT @BBCSporf: Eden Hazard assists in 2015/16:

- Belgium: 3 in 4 games
- Chelsea: 3 in 30 games

#Euro2016 https://t.co/0wF1dlyWep"
2016-06-26 21:09:55	vsportsmx	Resumen #8vos #euro2016: 🇭󾓬 0-4 󾓪󾓨 https://t.co/IOAYUQg2KE
2016-06-26 21:09:53	DFBfanswrldwide	Who would you prefer Germany plays in the next round? #EURO2016
2016-06-26 21:09:53	PollFeed	"Who is your bet on for the England and Iceland game? 

#EURO2016 #ENGICE"
2016-06-26 21:09:53	EadsThomas	RT @BleacherReport: #BEL advances to the last eight after a dominating performance! #Euro2016 (via @br_uk) https://t.co/iMsxIOTsGy
2016-06-26 21:09:51	dxrkseoul	RT @esmuellert_: Quarterfinal - we are coming 😀 3:0 against Slovakia #GERSVK #EURO2016 #diemannschaft #firstneverfollows #esmuellert https:…
2016-06-26 21:09:51	sitinurshamsiah	"RT @Carra23: Hazard looked on his way back to top form at Anfield at the end of the season. Very similar goal
 #BELHUN #EURO2016"
2016-06-26 21:09:50	BelleveBiebs___	"RT @MTLSYNDICATE: **MORE MONDAY SPECIALS**

*VIP*
#EURO2016 
Going for #21 in a row, most #EPIC #SportsBetting run the Industry!

Get it 75…"
2016-06-26 21:09:48	alvaroalcuesta_	RT @icelandfootball: HAHAHA! How the Icelandic national team was picked, this is absolutely hilarious!! #football #Iceland #Euro2016 https:…
2016-06-26 21:09:48	Bundesliga_id	RT @esmuellert_: Quarterfinal - we are coming 😀 3:0 against Slovakia #GERSVK #EURO2016 #diemannschaft #firstneverfollows #esmuellert https:…
2016-06-26 21:09:48	_Aazee	"RT @UEFAEURO: Gareth Bale v Eden Hazard: 🔥🔥🔥🔥🔥🔥
Lille, 1 July, 21.00CET.
#EURO2016 https://t.co/0ZzfTmgqMO"
2016-06-26 21:09:48	Ernie_09	RT @RealFootballHub: Make sure you all go and follow @EurosUEFA now the only football account to follow for all things #EURO2016 https://t.…
2016-06-26 21:09:47	Benjhyams7	"RT @RobHarris: Northern Ireland manager O'Neill on @WillGrigg not playing at #EURO2016:
""I don't pick my team around what supporters sing a…"
2016-06-26 21:09:46	officialkoboko	#EURO2016 has been a beauty to watch and a breathtaking tournament to follow. Thank you France ur organization so far.
2016-06-26 21:09:43	EmmiEwing	RT @UEFAEURO: The #HUN players have surely made their fans proud with an impressive #EURO2016 👏👏👏 https://t.co/2qigK6M54W
2016-06-26 21:09:43	zatadinii	RT @UEFAEURO: That's Draxler's first competitive goal for #GER - and he made it look easy. 👏 #GERSVK #EURO2016 https://t.co/EqnoDapR7A
2016-06-26 21:09:42	SoftKisses_	RT @ChelseaFC: .@hazardeden10 - superb!  #Euro2016 #HUNBEL https://t.co/Iu2fKuJT4i
2016-06-26 21:09:42	cannonryan14	RT @BeWarmers: These Cameramen are the unsung heroes of #EURO2016 #SUIPOL https://t.co/gIwH5DIc6j
2016-06-26 21:09:41	KhuFuKung	RT @TheFootballRep: Eden Hazard already has as many assists at #Euro2016 as he did during the entirety of the Premier League season... http…
2016-06-26 21:09:40	dxrkseoul	WELL DONE BOYS #DieMannschaft #ViveLaMannschaft #GER #EURO2016 https://t.co/CZMtqSnK92
2016-06-26 21:09:40	IntanRonaldo	RT @UEFAEURO: Podolski and Schweinsteiger are on for #GER - bringing 247 caps' worth of experience with them. 👐 #GERSVK #EURO2016 https://t…
2016-06-26 21:09:40	Didychu	RT @AlderweireldTob: Very proud to score and help the team today! What a team performance💪🏼 Proud to be Belgian🇧🇪 #Euro2016 https://t.co/NI…
2016-06-26 21:09:39	Lauwraaa_	"RT @HLNinEngeland: Eden Hazard 👑
1 goal
1 assist
11 dribbles
4 key passes
90% pass completion
#bel #hun #euro2016 #cfc https://t.co/ZR5yNPH…"
2016-06-26 21:09:39	octoivan	RT @ChelseaFC: .@hazardeden10 - superb!  #Euro2016 #HUNBEL https://t.co/Iu2fKuJT4i
2016-06-26 21:09:39	markdocoito	RT @Mark_AnthonyP: Let it be known, we called it first #PORFRA #EURO2016  https://t.co/WAhcvi98B4
2016-06-26 21:09:38	lilimaniac	RT @suftbig: Proud to be Irish Wish I could give them a big hug #EURO2016 #COYBIG 🇮🇪🍀🇮🇪🍀🇮🇪🍀🇮🇪🍀 @FAIreland https://t.co/M9EnNA104q
2016-06-26 21:09:38	KoubackPatricio	RT @BelgiumMFA: Congratulations once again, we are proud and ready for more!! #TousEnsemble #EURO2016 #Hunbel  https://t.co/QafVgWEiR2
2016-06-26 21:09:38	AvaBaghai	RT @MoeBaghai: That's the @hazardeden10 us @ChelseaFC fans know &amp; love &amp; have been yearning for! Finish the #EURO2016 strong &amp; continue in…
2016-06-26 21:09:37	TiboHuybregts	RT @SMignolet: Great performance tonight! We keep getting stronger each game! Next up, Wales and the quarter finals! #Euro2016 https://t.co…
2016-06-26 21:09:37	KhuFuKung	"RT @Squawka: Eden Hazard #EURO2016 by numbers:

3 games
88% pass accuracy
11 chances created
10 take-ons
2 assists https://t.co/5jdZNkDTB3"
2016-06-26 21:09:37	IntanRonaldo	RT @UEFAEURO: Goals from Boateng, Gomez and Draxler send #GER safely through to the quarter-finals. #GERSVK #EURO2016 https://t.co/sxSlAsph…
2016-06-26 21:09:37	positive_life_C	RT @Cuppatea23Yt: https://t.co/Pk59ICv34I TOP 10 RICHEST CAR BRANDS 2016 #Audi #BMW #MercedesBenz #TopGear #Top10Tuesday #Euro2016 #EUref #…
2016-06-26 21:09:36	DANishiak	"RT @BBCSporf: Eden Hazard assists in 2015/16:

- Belgium: 3 in 4 games
- Chelsea: 3 in 30 games

#Euro2016 https://t.co/0wF1dlyWep"
2016-06-26 21:09:36	IntanRonaldo	"RT @UEFAEURO: #GER winger Julian Draxler is the @carlsberg Man of the Match 👏
#EURO2016 https://t.co/YYlYfHelTd"
2016-06-26 21:09:35	zatadinii	"RT @UEFAEURO: #GER winger Julian Draxler is the @carlsberg Man of the Match 👏
#EURO2016 https://t.co/YYlYfHelTd"
2016-06-26 21:09:34	jimi1989	RT @SpursOfficial: ⚽️ @AlderweireldTob's goal is the difference at the break. #BEL lead #HUN 1-0. #EURO2016 👍 https://t.co/bgBz072t83
2016-06-26 21:09:34	Saiparnsu	"RT @mterstegen1: Quarter-Finals !!! ✌🏻🇩🇪😃
#FirstNeverFollows #JederFuerJeden #EURO2016 #DieMannschaft https://t.co/tkTh8cxPN8"
2016-06-26 21:09:34	KhuFuKung	RT @futbalstreams: Eden Hazard getting his groove back #HUNBEL #hungary #belgium #hazard #EURO2016 https://t.co/eWofMjB6bd
2016-06-26 21:09:32	areefiq	"RT @AllFootballLive: #GER have reached the #EURO2016 Quarter-Finals!

They will play the winners of #ESP vs. #ITA https://t.co/yeJy1heBxn"
2016-06-26 21:09:31	jaa_ingg	"RT @UEFAEURO: QF2: Wales v Belgium. Destination: Lille. 
#EURO2016 https://t.co/Zr0xWo6If1"
2016-06-26 21:09:31	___v4n	RT @photosofootball: Eden Hazard is on fire... #Hazard #BEL #EURO2016 https://t.co/6JWRT0KlGs
2016-06-26 21:09:28	IntanRonaldo	RT @UEFAEURO: #GER's @Manuel_Neuer is the only goalkeeper unbeaten in all four of his matches so far. ✋👏 #GERSVK #EURO2016 https://t.co/Gge…
2016-06-26 21:09:28	Niyi_k	"RT @SuperSportTV: Want daily #EURO2016 highlights sent to you on twitter?
Retweet this tweet &amp; we'll take care of the rest
#SSFootball http…"
2016-06-26 21:09:26	IntanRonaldo	RT @UEFAEURO: #GER were highly impressive in that match. Can anyone stop them? #GERSVK #EURO2016 https://t.co/uYUMSF33JQ
2016-06-26 21:09:26	alexsoaddicted	"RT @KICK: #CZE disappointed at #EURO2016, but our visit w/ @ESPNFC to #Prague didn't! Full Ep. HERE-&gt;
https://t.co/k0hq865ngC
https://t.co/…"
2016-06-26 21:09:26	zatadinii	RT @UEFAEURO: #GER's @Manuel_Neuer is the only goalkeeper unbeaten in all four of his matches so far. ✋👏 #GERSVK #EURO2016 https://t.co/Gge…
2016-06-26 21:09:25	PitStain_Legend	RT @UberFootbalI: Roy Keane absolutely loved Robbie Brady's penalty. Just look at that leap! #IRL #EURO2016 https://t.co/2OegjksiQW
2016-06-26 21:09:24	zatadinii	RT @UEFAEURO: #GER were highly impressive in that match. Can anyone stop them? #GERSVK #EURO2016 https://t.co/uYUMSF33JQ
2016-06-26 21:09:24	zatadinii	"RT @UEFAEURO: Germany will face either Italy or Spain in the Bordeaux QF on 2 July.
#EURO2016 https://t.co/mk54Jne26t"
2016-06-26 21:09:23	taitaitaiy	RT @Gersfan_78: Pretty inspired sub for #BEL Batshuayi scores with his first touch #Euro2016 #HUNBEL https://t.co/OLt90wruNd
2016-06-26 21:09:23	Onlybadchicks	"RT @HSugarCookie: 30% off membership during #EURO2016 CODE: EURO2016
https://t.co/0A9F62byRT
@WeFapToThis
@Onlybadchicks
@Natuky85 https://…"
2016-06-26 21:09:23	IntanRonaldo	"RT @UEFAEURO: Germany will face either Italy or Spain in the Bordeaux QF on 2 July.
#EURO2016 https://t.co/mk54Jne26t"
2016-06-26 21:09:22	WhiteSworn	"RT @UEFAEURO: QF2: Wales v Belgium. Destination: Lille. 
#EURO2016 https://t.co/Zr0xWo6If1"
2016-06-26 21:09:22	olamiide	RT @Squawka: If the stars of #EURO2016 were Game Of Thrones characters. Season finale, please - https://t.co/uDLpwUr1c3 https://t.co/NxeEjL…
2016-06-26 21:09:21	mexicanpaddy	"RT @Channel4News: Ireland are out of #EURO2016 but it wasn’t just their team who made an impression - their fans are the heroes #IRL
https:…"
2016-06-26 21:09:20	Didychu	RT @BelRedDevils: Back to Bordeaux! Good night all ;-) #TousenFrance #EURO2016 https://t.co/i8B4ou91FY
2016-06-26 21:09:20	fieldofplay	De Bruyne of #BEL has an attempt on goal during the match against #HUN at the #Euro2016. https://t.co/prccyWayc6 https://t.co/TuhniZ5pz2
2016-06-26 21:09:20	Mark_AnthonyP	I jus fuckin realized it might be #POR v #WAL in the SEMI-finals #EURO2016 that's trippy
2016-06-26 21:09:20	KatyiynnWoods	"RT @MTLSYNDICATE: **MORE MONDAY SPECIALS**

*VIP*
#EURO2016 
Going for #21 in a row, most #EPIC #SportsBetting run the Industry!

Get it 75…"
2016-06-26 21:09:20	TomVWess	"In Nice watching Tyson Fury lead the Barmy Army with ""...I wanna stay here and sniff all your gear..."" #EURO2016 https://t.co/uxxELRSB64"
2016-06-26 21:09:19	PiperPipe24	"RT @UEFAEURO: #GER winger Julian Draxler is the @carlsberg Man of the Match 👏
#EURO2016 https://t.co/YYlYfHelTd"
2016-06-26 21:09:19	Holatung	a great goal from a great captain, beating 3 players before firing past kiraly. #HUNBEL #EURO2016. @hazardeden10
2016-06-26 21:09:18	achli705	"RT @UEFAEURO: Here's how the @adidas Golden Boot is shaping up...
MORE: https://t.co/SQ3vJ7rBWf
#EURO2016 https://t.co/f7RDnXcEhL"
2016-06-26 21:09:18	RobbieMul95_IRL	Irish fans at Euro 2016 sing: James McClean he hates the Queen https://t.co/whu7JDnlKE via @YouTube #coybig #irl #fra #euro2016
2016-06-26 21:09:18	syadaasam	RT @ChelseaFC: Congratulations to @thibautcourtois and @hazardeden10! Next up - quarter-finals. #Euro2016 https://t.co/3az5LohNGe https://t…
2016-06-26 21:09:17	abba_sani	RT @OptaJoe: 3 – Eden Hazard has provided as many assists for #BEL at #Euro2016 as he did for Chelsea in the entire 2015/16 PL season (3).…
2016-06-26 21:09:17	ToonArmyOfOne	"#ENG #ISLENG #ISL
#EURO2016 #ENGISL #Last16
#TogetherForEngland #NUFC

..till next time lads &amp; lasses, night all https://t.co/8XKbwnTDOg"
2016-06-26 21:09:16	kathleenkelly67	RT @sportingintel: Several Getty pics prominent among images of #euro2016 contenders so far https://t.co/7Q1QF3dxjv
2016-06-26 21:09:16	chelseahazard17	RT @ChelseaFC: .@hazardeden10 - superb!  #Euro2016 #HUNBEL https://t.co/Iu2fKuJT4i
2016-06-26 21:09:15	heitbrock	RT @BSchweinsteiger: Quarterfinal, here we come!! 🇩🇪 #GERSVK #DieMannschaft #EURO2016 https://t.co/vj6XJDnsKe
2016-06-26 21:09:14	aaalifakmal	RT @LFCLegacy: #HUN out of #EURO2016; they exceeded expectations and made their country proud.
2016-06-26 21:09:13	Bundesliga_id	RT @bayerncentral: Player ratings: Boateng the key for #GER against #SVK https://t.co/oM1ZgAs5uB #GERSVK #EURO2016 https://t.co/gxpLdQ3jBd
2016-06-26 21:09:13	syadaasam	RT @ChelseaFC: What a goal @hazardeden10! 👌  #Euro2016 #HUNBEL
2016-06-26 21:09:13	yourboynovo	RT @ChelseaFC: Congratulations to @thibautcourtois and @hazardeden10! Next up - quarter-finals. #Euro2016 https://t.co/3az5LohNGe https://t…
2016-06-26 21:09:12	chelseahazard17	RT @ChelseaFC: What a goal @hazardeden10! 👌  #Euro2016 #HUNBEL
2016-06-26 21:09:12	marcos_aha	RT @Podolski10: We delivered a great win! We keep going ahead! 💪🏽⚽🇩🇪 #Euro2016 #Poldi #DieMannschaft #lp10 👊🏻 https://t.co/6Qki2ZLm27
2016-06-26 21:09:12	ConorRourke	The Irish fans will be missed at #EURO2016 !! They've been immense! 🍀
2016-06-26 21:09:12	Maxime_Bouyer	"RT @Icelandair: We've supported Iceland's national team for 70 years. This is for Iceland. #EURO2016  Áfram Ísland!
https://t.co/eVQPEkz7pt"
2016-06-26 21:09:12	syadaasam	RT @ChelseaFC: .@hazardeden10 - superb!  #Euro2016 #HUNBEL https://t.co/Iu2fKuJT4i
2016-06-26 21:09:11	scotsunsport	Latest from #EURO2016 in our fantastic Goals pullout in Monday's Scottish Sun #scotpapers https://t.co/EuUgTR5Eqx
2016-06-26 21:09:11	slaaayphia	RT @esmuellert_: Quarterfinal - we are coming 😀 3:0 against Slovakia #GERSVK #EURO2016 #diemannschaft #firstneverfollows #esmuellert https:…
2016-06-26 21:09:11	claricelee0121	RT @ChelseaFC: .@hazardeden10 - superb!  #Euro2016 #HUNBEL https://t.co/Iu2fKuJT4i
2016-06-26 21:09:11	TariqAlQaed_	"RT @DFB_Team_EN: Push. That. Button!!! 

@Mario_Gomez #JederFuerJeden #EURO2016 #GERSVK 2-0 https://t.co/T4blqfWIHY"
2016-06-26 21:09:09	SusanElizabethD	RT @ToniKroos: Superior display of our @DFB_Team today! Now the #EURO2016 is getting interesting... https://t.co/VyuYbJIgZX
2016-06-26 21:09:09	chelseahazard17	RT @ChelseaFC: Congratulations to @thibautcourtois and @hazardeden10! Next up - quarter-finals. #Euro2016 https://t.co/3az5LohNGe https://t…
2016-06-26 21:09:09	lvu_99gold	An amazing trip to Spain &amp; France for #EURO2016 We have made friendships that will last a lifetime. @LVUnited #hardworkpaysoff
2016-06-26 21:09:09	floorchiau	RT @axelwitsel28: Lille here we come! #QuarterFinals #EURO2016 #tousenfrance https://t.co/60JF4h4uVA
2016-06-26 21:09:08	la_vedette_la	"RT @UEFAEURO: Sunday's three @carlsberg Man of the Match winners... Bravo! 🎉
INFO: https://t.co/8up1YLq1Ll
#EURO2016 https://t.co/geLB3UByCM"
2016-06-26 21:09:07	sergetshiyoka	RT @8TrollFootball: FRANCE HAVE QUALIFIED FOR THE QUARTER-FINALS! #FRA #EURO2016 https://t.co/L3TSPxe5An
2016-06-26 21:09:06	Ple_Rattikarn	RT @ToniKroos: Superior display of our @DFB_Team today! Now the #EURO2016 is getting interesting... https://t.co/VyuYbJIgZX
2016-06-26 21:09:06	YPSport	#EURO2016 #Bale tips Wales to retain belief after rivals hearts are shattered https://t.co/ai0VdseSf6 https://t.co/9dF0RrRpuC
2016-06-26 21:09:05	Daku_Rah	"RT @SuperSportTV: Want daily #EURO2016 highlights sent to you on twitter?
Retweet this tweet &amp; we'll take care of the rest
#SSFootball http…"
2016-06-26 21:09:04	BlgColo	RT @BelRedDevils: Back to Bordeaux! Good night all ;-) #TousenFrance #EURO2016 https://t.co/i8B4ou91FY
2016-06-26 21:09:03	Medilag_Parrot	"RT @SuperSportTV: Want daily #EURO2016 highlights sent to you on twitter?
Retweet this tweet &amp; we'll take care of the rest
#SSFootball http…"
2016-06-26 21:09:03	sean9th	What A Weekend A Party And Sports #FRAIRL #EURO2016 #DUBvMEA
2016-06-26 21:09:00	plintah	"RT @Onefootball: No, no, no please not! 🙈
https://t.co/73dytK1109
#EURO2016"
2016-06-26 21:08:59	norihasni	"RT @FIFAcom: Sunday's #EURO2016 Round of 16 fixtures reviewed as #FRA fought back &amp; #GER &amp; #BEL won big
https://t.co/hh73as7dq5 https://t.c…"
2016-06-26 21:08:59	shijieeex	RT @ChelseaFC: What a goal @hazardeden10! 👌  #Euro2016 #HUNBEL
2016-06-26 21:08:58	Annie_May08	RT @STsportsdesk: Farewell Gabor Kiraly! You've proven that age is just a number. Don't move on to basketball just yet! #HUN #EURO2016 http…
2016-06-26 21:08:57	Guitch2403	RT @UEFAEURO: 🎉 Belgium's 4-0 win against Hungary is their biggest-ever win at a major tournament. Bravo! 🎉 #EURO2016 https://t.co/8p1Hj722…
2016-06-26 21:08:56	nganga_jeff	"RT @SuperSportTV: Take a bow, Eden Hazard.
#EURO2016 https://t.co/nSWR55Hi5t"
2016-06-26 21:08:55	jaa_ingg	"RT @UEFAEURO: Here's how the @adidas Golden Boot is shaping up...
MORE: https://t.co/SQ3vJ7rBWf
#EURO2016 https://t.co/f7RDnXcEhL"
2016-06-26 21:08:54	sucreluna	RT @TwitterBE: Biggest victory in #EURO2016 so far! Congrats @BelRedDevils! #tousenfrance  https://t.co/zXWGDej0fk
2016-06-26 21:08:52	peetally	RT @AlderweireldTob: Very proud to score and help the team today! What a team performance💪🏼 Proud to be Belgian🇧🇪 #Euro2016 https://t.co/NI…
2016-06-26 21:08:52	claricelee0121	RT @ChelseaFC: Congratulations to @thibautcourtois and @hazardeden10! Next up - quarter-finals. #Euro2016 https://t.co/3az5LohNGe https://t…
2016-06-26 21:08:51	alvnfrszn	#EURO2016  fucked up my sleeping schedule. Damn straight.
2016-06-26 21:08:50	Garryinsan5	RT @Sports_NDTV: #EURO2016 Kleinheisler injured in warm-up. Adam Pinter now starts for Hungary in last 16 clash vs Belgium #HUNBEL https://…
2016-06-26 21:08:50	Hannelore_Ver	RT @ChelseaFC: What a goal @hazardeden10! 👌  #Euro2016 #HUNBEL
2016-06-26 21:08:47	la_vedette_la	"RT @UEFAEURO: Here's how the @adidas Golden Boot is shaping up...
MORE: https://t.co/SQ3vJ7rBWf
#EURO2016 https://t.co/f7RDnXcEhL"
2016-06-26 21:08:46	slayedaf	WELL DONE #GER #EURO2016 https://t.co/lomQAc82EA
2016-06-26 21:08:46	WinsVel3	RT @BelRedDevils: Full time !! Hungary – Belgium : 0 – 4.  Quarter-finals, here we come !! #hunbel #tousenfrance #Euro2016 https://t.co/9UO…
2016-06-26 21:08:45	lilimaniac	RT @dugganbarry: Monday's Herald: #EURO2016 #COYBIG #IREvFRA https://t.co/HquVL4qSWH
2016-06-26 21:08:45	Bundesliga_id	RT @DFB_Team_EN: We'll find out tomorrow whether it's #ITA or #ESP in the quarters... Who do you want? #JederFuerJeden #EURO2016 https://t.…
2016-06-26 21:08:45	torre1030	RT @ChelseaFC: What a goal @hazardeden10! 👌  #Euro2016 #HUNBEL
2016-06-26 21:08:43	sitinurshamsiah	"RT @UEFAEURO: QF2: Wales v Belgium. Destination: Lille. 
#EURO2016 https://t.co/Zr0xWo6If1"
2016-06-26 21:08:42	BR_ChelseaBlues	RT @OptaJose: 3 - Eden Hazard has assists more goals (3) that other player in #EURO2016. Protagonist.
2016-06-26 21:08:41	sportingintel	Several Getty pics prominent among images of #euro2016 contenders so far https://t.co/7Q1QF3dxjv
2016-06-26 21:08:38	PiperPipe24	RT @DFB_Team_EN: Now with 5 goals, @Mario_Gomez is #GER's joint-top scorer at @UEFAEURO with @J_Klinsmann! ⚽⚽⚽⚽⚽ #EURO2016 #GERSVK https://…
2016-06-26 21:08:38	maseunited	RT @ManUnited_Hub: This has to be the best fan costume at #EURO2016 so far! https://t.co/09tqamDeXf
2016-06-26 21:08:37	galancantu	"RT @Icelandair: We've supported Iceland's national team for 70 years. This is for Iceland. #EURO2016  Áfram Ísland!
https://t.co/eVQPEkz7pt"
2016-06-26 21:08:36	xoxo_jenny5	"RT @MTLSYNDICATE: **MORE MONDAY SPECIALS**

*VIP*
#EURO2016 
Going for #21 in a row, most #EPIC #SportsBetting run the Industry!

Get it 75…"
2016-06-26 21:08:36	moamedia1	RT @ToniKroos: Superior display of our @DFB_Team today! Now the #EURO2016 is getting interesting... https://t.co/VyuYbJIgZX
2016-06-26 21:08:34	GiantFelina	"RT @UEFAEURO: Here's how the @adidas Golden Boot is shaping up...
MORE: https://t.co/SQ3vJ7rBWf
#EURO2016 https://t.co/f7RDnXcEhL"
2016-06-26 21:08:32	Guilher87817238	"RT @FIFAcom: Sunday's #EURO2016 Round of 16 fixtures reviewed as #FRA fought back &amp; #GER &amp; #BEL won big
https://t.co/hh73as7dq5 https://t.c…"
2016-06-26 21:08:32	Didychu	RT @BelRedDevils: What an action by @hazardeden10 to give us a 0-3 lead ! His 14th goal in 70 caps ! #hunbel #tousenfrance #Euro2016 https:…
2016-06-26 21:08:31	mksajjad619	RT @__arsenalnews_: Congratulations to Laurent Koscielny and Olivier Giroud who are through to the Euro 2016 Quarter-Finals. #EURO2016 http…
2016-06-26 21:08:31	blondeminniekt	RT @powerleagueUK: So it's #Euro2016 week 2 and we're giving away a special @BudweiserUK pack! Just Follow and RT for a chance to #WIN http…
2016-06-26 21:08:30	casnowdon1987	RT @alanshearer: MOM tonight by a mile tonight - @hazardeden10 Barely played all season so he looks fresh! #HUNBEL #EURO2016
2016-06-26 21:08:30	equestrianlaur	RT @FAWales: DIOLCH!!! We've made history together #TogetherStronger #WALNIR #EURO2016 https://t.co/7rwI2rfyLl
2016-06-26 21:08:30	AedoArteaga	RT @UEFAEURO: Superb wing play from Draxler, who gets to the by-line and tees up @Mario_Gomez to poke home from close range. #GERSVK #EURO2…
2016-06-26 21:08:28	AedoArteaga	RT @UEFAEURO: GOAL! Germany 2-0 Slovakia (Gomez 43) #GERSVK #EURO2016 https://t.co/Ob9XJoAIlW https://t.co/vTtKdT3xeU
2016-06-26 21:08:27	NicholaEdwards	Really don't know how to fit in work this wk?What with @Wimbledon tomo,@TeamGB start kitting out,#EURO2016 ongoing,not2mention #LabourCoup 🙈
2016-06-26 21:08:26	JBROGGE	RT @BelRedDevils: Back to Bordeaux! Good night all ;-) #TousenFrance #EURO2016 https://t.co/i8B4ou91FY
2016-06-26 21:08:26	sou_a_Goofy	"RT @UEFAEURO: QF2: Wales v Belgium. Destination: Lille. 
#EURO2016 https://t.co/Zr0xWo6If1"
2016-06-26 21:08:26	codesdesigns	The latest The Codes Designs Daily! https://t.co/xbwLX8jdvZ Thanks to @stipsan @redbcn_info @uptimespy #euro2016 #ca2016
2016-06-26 21:08:25	sitinurshamsiah	RT @UEFAEURO: Do you agree with Peter? #EURO2016 https://t.co/Xfssq6uCG4
2016-06-26 21:08:25	deluded666	"RT @UEFAEURO: Sunday's three @carlsberg Man of the Match winners... Bravo! 🎉
INFO: https://t.co/8up1YLq1Ll
#EURO2016 https://t.co/geLB3UByCM"
2016-06-26 21:08:24	Ogoo_F	RT @UItraSuristic: Bale &amp; his daughter after the win vs #NIR have raised the cuteness bar. #WAL #EURO2016 https://t.co/8heNPzK4hZ
2016-06-26 21:08:24	errvita	RT @philipplahm: A very confident and convincing win! Congrats on reaching the next round, @DFB_Team! #GERSVK #EURO2016
2016-06-26 21:08:22	i384	#BEL beat Hungary (4-0) to advance to #EURO2016 quarters https://t.co/AKsGl6CSz2
2016-06-26 21:08:21	pabloeferrari	The latest Ferrari´s Daily Post! https://t.co/9eoFVMIMu1 Thanks to @JuanButvilofsky @solcivar @riverocalu #euro2016 #elpaís26j
2016-06-26 21:08:21	Saralovekh	RT @SMignolet: Great performance tonight! We keep getting stronger each game! Next up, Wales and the quarter finals! #Euro2016 https://t.co…
2016-06-26 21:08:20	demi_mertens	RT @BelRedDevils: Back to Bordeaux! Good night all ;-) #TousenFrance #EURO2016 https://t.co/i8B4ou91FY
